cod_ncm,hscode,cod_pais_origem,urf_cod,via_transp_cod,sgl_uf_import,city_cod,cidade_import,combinacao_202406,combinacao_202407
87089482,8708,160,0817800,01,MG,3152501,POUSO ALEGRE
85171830,8517,160,0717700,04,RJ,3304557,RIO DE JANEIRO
85414300,8541,160,1017700,01,RS,4313904,PANAMBI
90183910,9018,160,0817700,04,MG,3118601,CONTAGEM
85412920,8541,160,0817600,04,SP,3413801,DIADEMA
85411019,8541,160,0817600,04,SP,3400808,ALFREDO MARCONDES
87082919,8708,160,0927700,01,MG,3106200,BELO HORIZONTE
84433199,8443,160,0717700,04,RJ,3302254,ITATIAIA
85177099,8517,160,0717600,01,RJ,3304557,RIO DE JANEIRO
84439923,8443,160,0717600,01,RJ,3305505,SAQUAREMA
85411031,8541,160,0817700,04,SP,3454102,TAUBATE
85176254,8517,160,1010252,07,RS,4322400,URUGUAIANA
85411039,8541,160,0817700,04,SP,3436505,PAULINIA
85411022,8541,160,0817800,01,SP,3405708,BARUERI
87082913,8708,160,0817800,01,SP,3448807,SAO CAETANO DO SUL
85416090,8541,160,0817800,01,SP,3450308,SAO PAULO
29339919,2933,160,0817800,01,SP,3450308,SAO PAULO
85176239,8517,160,0817800,01,SP,3448708,SAO BERNARDO DO CAMPO
87089910,8708,160,0817800,01,SP,3452502,SUZANO
90189029,9018,160,0817800,01,MG,3118601,CONTAGEM
85414290,8541,160,0817600,04,SP,3406003,BAURU
29332190,2933,160,0817600,04,SP,3452205,SOROCABA
90183119,9018,160,0817800,01,SP,3448500,SANTOS
29224961,2922,160,0817600,04,MG,3154606,RIBEIRAO DAS NEVES
84433114,8443,160,0817700,04,SP,3452205,SOROCABA
29151100,2915,160,0817800,01,SP,3423404,ITATIBA
87083011,8708,160,0817600,04,SP,3450308,SAO PAULO
84439922,8443,160,0817700,04,SP,3434401,OSASCO
29339919,2933,160,0817600,04,SP,3456206,VALINHOS
87089200,8708,160,0817800,01,RS,4307005,ERECHIM
85411099,8541,160,0817600,04,SP,3406003,BAURU
84433299,8443,160,0817700,04,SP,3424709,JAGUARIUNA
87082999,8708,160,0817600,04,SP,3446603,SANTA FE DO SUL
90189010,9018,160,0817800,01,SP,3449805,SAO JOSE DO RIO PRETO
87087090,8708,160,0817700,04,SP,3443402,RIBEIRAO PRETO
85415900,8541,160,0817700,04,SP,3436505,PAULINIA
85176259,8517,160,0817800,01,RS,4314902,PORTO ALEGRE
84439990,8443,160,0817800,01,MG,3106200,BELO HORIZONTE
29222911,2922,160,0817600,04,SP,3413009,COTIA
84433115,8443,160,0717700,04,RJ,3302254,ITATIAIA
85414121,8541,160,1017700,01,RS,4304804,CARLOS BARBOSA
90183929,9018,160,0817800,01,SP,3436505,PAULINIA
84433199,8443,160,0817800,01,SP,3405708,BARUERI
85176279,8517,160,0817600,04,SP,3405708,BARUERI
90189096,9018,160,0817800,01,SP,3405708,BARUERI
29335919,2933,160,0817600,04,SP,3443402,RIBEIRAO PRETO
85176299,8517,160,0817700,04,SP,3424709,JAGUARIUNA
29211999,2921,160,0817800,01,SP,3447809,SANTO ANDRE
29336929,2933,160,0817800,01,SP,3424709,JAGUARIUNA
87083090,8708,160,0817600,04,MG,3152501,POUSO ALEGRE
29339919,2933,160,0817700,04,SP,3456701,VINHEDO
87088000,8708,160,0917800,01,SP,3434708,OURINHOS
29151100,2915,160,0917800,01,RS,4307005,ERECHIM
84439980,8443,160,0817700,04,SP,3434401,OSASCO
87084019,8708,160,0817800,01,RS,4305108,CAXIAS DO SUL
87089411,8708,160,0817800,01,MG,3152501,POUSO ALEGRE
85411029,8541,160,0817700,04,SP,3416705,GARCA
87089300,8708,160,0927800,01,RS,4305108,CAXIAS DO SUL
85176239,8517,160,0817700,04,SP,3403901,ARUJA
29419059,2941,160,0817600,04,MG,3170701,VARGINHA
85414111,8541,160,0817800,01,SP,3420509,INDAIATUBA
84433910,8443,160,0817700,04,SP,3423107,ITAQUAQUECETUBA
90183929,9018,160,0817800,01,MG,3170206,UBERLANDIA
85414111,8541,160,0927700,01,MG,3169901,UBA
85176199,8517,160,0817800,01,RS,4302105,BENTO GONCALVES
85177900,8517,160,1017801,04,RS,4305108,CAXIAS DO SUL
85176255,8517,160,0817600,04,MG,3159605,SANTA RITA DO SAPUCAI
87082999,8708,160,0817800,01,SP,3448906,SAO CARLOS
87082913,8708,160,0817800,01,MG,3145208,NOVA SERRANA
84433299,8443,160,0717700,04,RJ,3304201,RESENDE
85176239,8517,160,0817600,04,SP,3430607,MOGI DAS CRUZES
87089300,8708,160,0817800,01,SP,3431308,MONTE ALTO
87087090,8708,160,0817600,04,SP,3450308,SAO PAULO
85414121,8541,160,0817700,04,RS,4303103,CACHOEIRINHA
90183929,9018,160,0817700,04,SP,3452205,SOROCABA
87089200,8708,160,0817700,04,SP,3426902,LIMEIRA
85415900,8541,160,0617700,04,MG,3137601,LAGOA SANTA
84439922,8443,160,0817700,04,SP,3409205,CAJAMAR
85411011,8541,160,0817600,04,SP,3406003,BAURU
85176277,8517,160,0817700,04,SP,3440705,PORTO FERREIRA
87084090,8708,160,0817800,01,SP,3408405,CABREUVA
85411032,8541,160,0817600,04,SP,3409205,CAJAMAR
85176262,8517,160,0917900,04,SP,3450308,SAO PAULO
85411019,8541,160,0617700,04,MG,3144805,NOVA LIMA
29419031,2941,160,0817600,04,RJ,3304557,RIO DE JANEIRO
87082919,8708,160,0817600,04,SP,3446603,SANTA FE DO SUL
85413029,8541,160,0817700,04,SP,3403901,ARUJA
85414111,8541,160,0817700,04,SP,3424709,JAGUARIUNA
85177029,8517,160,0817800,01,SP,3405708,BARUERI
84439110,8443,160,0927700,01,SP,3450308,SAO PAULO
87083090,8708,160,0727600,01,SP,3424006,ITUPEVA
85176199,8517,160,0817700,04,SP,3424006,ITUPEVA
87082100,8708,160,0817800,01,SP,3401905,AMPARO
87082912,8708,160,0817800,01,RS,4304606,CANOAS
29339999,2933,160,0817600,04,SP,3418800,GUARULHOS
85411021,8541,160,0817600,04,MG,3106705,BETIM
85176900,8517,160,0817800,01,SP,3450308,SAO PAULO
87082992,8708,160,0817700,04,SP,3409205,CAJAMAR
84433191,8443,160,0817800,01,SP,3448708,SAO BERNARDO DO CAMPO
85414124,8541,160,0817700,04,SP,3456206,VALINHOS
90183190,9018,160,0817800,01,SP,3450308,SAO PAULO
85176239,8517,160,0817800,04,SP,3450308,SAO PAULO
85414122,8541,160,0817700,04,SP,3451702,SERTAOZINHO
85414025,8541,160,0817600,04,SP,3450308,SAO PAULO
87084080,8708,160,0817700,04,SP,3409502,CAMPINAS
85177190,8517,160,0817700,04,SP,3413801,DIADEMA
85411031,8541,160,0817600,04,SP,3413801,DIADEMA
85411091,8541,160,0817700,04,RS,4304606,CANOAS
84439932,8443,160,0817700,04,SP,3409205,CAJAMAR
90189099,9018,160,0817800,01,MG,3144805,NOVA LIMA
29333929,2933,160,0817600,04,SP,3418404,GUARATINGUETA
87085019,8708,160,0817600,04,SP,3420509,INDAIATUBA
85414300,8541,160,0817800,01,MG,3112703,CAPITAO ENEAS
85411091,8541,160,0817700,04,SP,3406003,BAURU
90182090,9018,160,1017801,04,RS,4311403,LAJEADO
87088000,8708,160,0817800,01,SP,3427108,LINS
90183929,9018,160,0817700,04,RS,4303103,CACHOEIRINHA
29224961,2922,160,0817800,01,SP,3413108,CRAVINHOS
90183999,9018,160,0817800,01,MG,3106200,BELO HORIZONTE
29336100,2933,160,0817800,01,SP,3452502,SUZANO
85411022,8541,160,0917900,04,SP,3404107,ATIBAIA
87089483,8708,160,0817700,04,SP,3436505,PAULINIA
87084090,8708,160,0817800,01,SP,3447304,SANTANA DE PARNAIBA
90184999,9018,160,0817600,04,SP,3429005,MARILIA
85176900,8517,160,0817600,04,SP,3441406,PRESIDENTE PRUDENTE
87082992,8708,160,0817800,01,RS,4305108,CAXIAS DO SUL
84439199,8443,160,0817700,04,SP,3449805,SAO JOSE DO RIO PRETO
87084090,8708,160,0817600,04,SP,3420509,INDAIATUBA
85176241,8517,160,0817700,04,RS,4314902,PORTO ALEGRE
29222990,2922,160,0817800,01,RJ,3304201,RESENDE
29215139,2921,160,0817800,01,SP,3452502,SUZANO
90189094,9018,160,0817600,04,RS,4317202,SANTA ROSA
84439929,8443,160,0817700,04,SP,3443402,RIBEIRAO PRETO
90184999,9018,160,0817600,04,RS,4316907,SANTA MARIA
87083090,8708,160,0817700,04,SP,3438709,PIRACICABA
85414022,8541,160,0717700,04,RJ,3304557,RIO DE JANEIRO
85176294,8517,160,0817800,01,SP,3443402,RIBEIRAO PRETO
87083090,8708,160,0817800,01,SP,3427108,LINS
87082919,8708,160,0817800,01,MG,3107406,BOM DESPACHO
29153962,2915,160,0927800,01,SP,3450308,SAO PAULO
87089300,8708,160,0817700,04,SP,3406003,BAURU
85414290,8541,160,0817800,01,MG,3159605,SANTA RITA DO SAPUCAI
85176259,8517,160,0817700,04,SP,3450308,SAO PAULO
85414290,8541,160,0817800,01,SP,3450308,SAO PAULO
85413029,8541,160,0817600,04,RS,4305108,CAXIAS DO SUL
85411019,8541,160,0817700,04,SP,3448906,SAO CARLOS
87084080,8708,160,0817700,04,SP,3456206,VALINHOS
85176259,8517,160,0817700,09,SP,3405708,BARUERI
85171439,8517,160,1017801,04,RS,4304606,CANOAS
84433910,8443,160,0817600,04,SP,3426902,LIMEIRA
84433115,8443,160,0817800,01,MG,3118601,CONTAGEM
85414121,8541,160,0717600,01,RJ,3304904,SAO GONCALO
85177029,8517,160,0817600,04,MG,3159605,SANTA RITA DO SAPUCAI
84431990,8443,160,0817800,01,SP,3443402,RIBEIRAO PRETO
85176259,8517,160,1017801,04,MG,3106200,BELO HORIZONTE
85414300,8541,160,0927502,01,RS,4313201,NOVA PETROPOLIS
29224962,2922,160,0817600,04,SP,3413009,COTIA
85176241,8517,160,0817700,04,SP,3411607,CESARIO LANGE
84439923,8443,160,0817700,04,SP,3405708,BARUERI
84439933,8443,160,0817700,04,SP,3452205,SOROCABA
85414290,8541,160,0817600,04,SP,3405708,BARUERI
85414111,8541,160,1017700,01,RS,4304804,CARLOS BARBOSA
85176259,8517,160,0817700,04,SP,3456206,VALINHOS
85176299,8517,160,0817700,04,SP,3438709,PIRACICABA
87089481,8708,160,0817800,01,SP,3430706,MOGI GUACU
90181980,9018,160,0817600,04,RS,4314902,PORTO ALEGRE
90181990,9018,160,0617700,04,MG,3106200,BELO HORIZONTE
85176259,8517,160,1017801,04,RS,4314902,PORTO ALEGRE
90181290,9018,160,0817600,04,SP,3434401,OSASCO
90189099,9018,160,0817700,04,SP,3409205,CAJAMAR
85416090,8541,160,0817800,01,SP,3419071,HORTOLANDIA
84439949,8443,160,0817700,04,SP,3448708,SAO BERNARDO DO CAMPO
87088000,8708,160,0817700,04,SP,3452403,SUMARE
85176277,8517,160,0817800,01,MG,3107406,BOM DESPACHO
29153300,2915,160,0817700,04,SP,3454102,TAUBATE
85176279,8517,160,0817700,04,SP,3418800,GUARULHOS
87082919,8708,160,0717600,01,MG,3138401,LEOPOLDINA
29225031,2922,160,0717700,04,RJ,3304557,RIO DE JANEIRO
90184991,9018,160,0817800,01,SP,3443402,RIBEIRAO PRETO
90189094,9018,160,1017801,04,RS,4318705,SAO LEOPOLDO
85177099,8517,160,0817700,04,SP,3451702,SERTAOZINHO
85412120,8541,160,0817600,04,MG,3133600,ITAPEVA
85416090,8541,160,0817600,04,MG,3106200,BELO HORIZONTE
90189099,9018,160,0817700,04,SP,3401905,AMPARO
29153999,2915,160,0817800,01,SP,3427306,LOUVEIRA
85177099,8517,160,0817600,04,SP,3409502,CAMPINAS
85411021,8541,160,0817800,01,SP,3401608,AMERICANA
87082999,8708,160,0817800,01,RS,4305108,CAXIAS DO SUL
90189099,9018,160,0817700,04,RS,4314407,PELOTAS
85176291,8517,160,0817800,01,RJ,3302858,MESQUITA
87082991,8708,160,0817600,04,SP,3405708,BARUERI
85171221,8517,160,0817600,04,SP,3447809,SANTO ANDRE
85414022,8541,160,0817700,04,SP,3430607,MOGI DAS CRUZES
85412199,8541,160,0817600,04,SP,3426902,LIMEIRA
87089100,8708,160,0817800,01,SP,3406003,BAURU
84439199,8443,160,0817600,04,SP,3450308,SAO PAULO
84439939,8443,160,0817600,04,SP,3422505,ITAPEVI
29153929,2915,160,0817800,01,SP,3405708,BARUERI
84439929,8443,160,0617700,04,MG,3118601,CONTAGEM
84433223,8443,160,0817800,01,RJ,3304201,RESENDE
85411021,8541,160,0817600,04,SP,3413801,DIADEMA
90181420,9018,160,0817600,04,SP,3450308,SAO PAULO
29224990,2922,160,0817700,04,SP,3427306,LOUVEIRA
85414300,8541,160,0927700,01,RS,4319505,SAO SEBASTIAO DO CAI
84439199,8443,160,0817700,04,MG,3170206,UBERLANDIA
29221911,2922,160,0817700,04,SP,3438006,PINDAMONHANGABA
85177900,8517,160,0617700,04,MG,3132404,ITAJUBA
85414300,8541,160,0927700,01,RS,4304606,CANOAS
84433259,8443,160,0817800,01,MG,3144805,NOVA LIMA
85176256,8517,160,0817700,04,SP,3425904,JUNDIAI
87081000,8708,160,0817800,01,SP,3452205,SOROCABA
84433111,8443,160,0927800,01,SP,3450308,SAO PAULO
85411011,8541,160,0617700,04,MG,3137601,LAGOA SANTA
84439970,8443,160,0817800,01,SP,3434401,OSASCO
87089990,8708,160,0717600,01,RJ,3304557,RIO DE JANEIRO
85411022,8541,160,0817600,04,SP,3409502,CAMPINAS
85411022,8541,160,0817700,04,SP,3416705,GARCA
85412910,8541,160,0817800,01,MG,3159605,SANTA RITA DO SAPUCAI
29333919,2933,160,0817600,04,SP,3402903,ARACOIABA DA SERRA
85411012,8541,160,0617700,04,MG,3118601,CONTAGEM
85412199,8541,160,0817600,04,MG,3133600,ITAPEVA
90189099,9018,160,0817600,04,SP,3423909,ITU
85412191,8541,160,0817700,04,SP,3443303,RIBEIRAO PIRES
87082994,8708,160,0817600,04,MG,3118601,CONTAGEM
84433910,8443,160,0917800,01,SP,3456453,VARGEM GRANDE PAULISTA
85411029,8541,160,0817700,04,SP,3452502,SUZANO
85414900,8541,160,0817700,04,RS,4308458,FORTALEZA DOS VALOS
85411011,8541,160,0817600,04,RS,4305108,CAXIAS DO SUL
85177190,8517,160,0817700,04,SP,3416705,GARCA
84433910,8443,160,0817600,04,SP,3406003,BAURU
85414900,8541,160,0717600,01,RJ,3303906,PETROPOLIS
87089100,8708,160,0817800,01,SP,3415152,ENGENHEIRO COELHO
85412120,8541,160,0817800,01,SP,3442404,REGENTE FEIJO
29411010,2941,160,0817700,04,SP,3413009,COTIA
87082992,8708,160,0817800,01,SP,3408405,CABREUVA
87089990,8708,160,0817800,01,SP,3427306,LOUVEIRA
84439990,8443,160,0817800,01,MG,3170206,UBERLANDIA
85412199,8541,160,0817700,04,SP,3434401,OSASCO
85176299,8517,160,0817800,01,SP,3448708,SAO BERNARDO DO CAMPO
29221100,2922,160,0817700,04,SP,3413009,COTIA
84439922,8443,160,0917800,01,SP,3450308,SAO PAULO
85176299,8517,160,0617700,04,MG,3110608,CAMBUI
84431910,8443,160,0817800,01,SP,3418800,GUARULHOS
85411092,8541,160,0617700,04,MG,3167202,SETE LAGOAS
85414025,8541,160,1017700,01,RS,4304606,CANOAS
85176277,8517,160,1010252,07,RS,4322400,URUGUAIANA
85176272,8517,160,0817700,04,MG,3170701,VARGINHA
85411022,8541,160,1017801,04,RS,4322707,VERA CRUZ
90183910,9018,160,0717600,01,RJ,3304557,RIO DE JANEIRO
29335915,2933,160,0817800,01,SP,3413702,DESCALVADO
84439980,8443,160,0817800,10,SP,3452205,SOROCABA
29221999,2922,160,0617700,04,MG,3106200,BELO HORIZONTE
29156029,2915,160,0817800,01,SP,3418800,GUARULHOS
29153910,2915,160,0817800,01,SP,3456701,VINHEDO
87088000,8708,160,0817800,01,SP,3408405,CABREUVA
85412920,8541,160,0927800,01,RS,4311403,LAJEADO
29413090,2941,160,0817800,01,SP,3436307,PATROCINIO PAULISTA
85176277,8517,160,0710200,04,RJ,3304557,RIO DE JANEIRO
84439912,8443,160,0817800,01,MG,3106200,BELO HORIZONTE
29224220,2922,160,0927800,01,SP,3449102,SAO JOAO DA BOA VISTA
85176234,8517,160,0817700,04,MG,3132404,ITAJUBA
90189095,9018,160,0817700,04,MG,3137601,LAGOA SANTA
29151100,2915,160,1017700,01,RS,4313409,NOVO HAMBURGO
90181100,9018,160,0817600,04,RS,4314407,PELOTAS
85414029,8541,160,0817700,04,SP,3424006,ITUPEVA
90183119,9018,160,1017801,04,RS,4314902,PORTO ALEGRE
84433291,8443,160,0227700,09,SP,3405708,BARUERI
29225032,2922,160,0817600,04,SP,3413009,COTIA
84433990,8443,160,0817800,01,SP,3448500,SANTOS
85176277,8517,160,0317901,04,SP,3450308,SAO PAULO
85411032,8541,160,0817600,04,RS,4305108,CAXIAS DO SUL
87089990,8708,160,0817700,04,SP,3421408,IRACEMAPOLIS
29156011,2915,160,0717600,01,RJ,3304557,RIO DE JANEIRO
87082994,8708,160,0817600,04,SP,3456453,VARGEM GRANDE PAULISTA
90183929,9018,160,0817600,04,SP,3425904,JUNDIAI
85411021,8541,160,0817600,04,SP,3447304,SANTANA DE PARNAIBA
85177900,8517,160,0817600,04,MG,3110509,CAMANDUCAIA
29335942,2933,160,0817800,01,MG,3152501,POUSO ALEGRE
29214290,2921,160,0817600,04,SP,3413009,COTIA
87089100,8708,160,0817800,01,SP,3456701,VINHEDO
85177900,8517,160,0817600,04,SP,3443402,RIBEIRAO PRETO
87082999,8708,160,0817800,01,SP,3408405,CABREUVA
84439921,8443,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO
87082999,8708,160,0917800,01,SP,3434708,OURINHOS
85416010,8541,160,0817800,01,MG,3133600,ITAPEVA
85414300,8541,160,0927800,01,RS,4308201,FLORES DA CUNHA
29221100,2922,160,0917800,01,MG,3148004,PATOS DE MINAS
87087090,8708,160,0927800,01,SP,3456701,VINHEDO
85177091,8517,160,0817600,04,SP,3408504,CACAPAVA
29336929,2933,160,0927800,01,RS,4304705,CARAZINHO
85177029,8517,160,0817800,01,SP,3425904,JUNDIAI
85176262,8517,160,0817600,04,SP,3418800,GUARULHOS
85176277,8517,160,0817800,01,SP,3422208,ITAPECERICA DA SERRA
87083090,8708,160,0817800,01,RS,4322608,VENANCIO AIRES
84439912,8443,160,0817800,01,RS,4309209,GRAVATAI
85411099,8541,160,0617700,04,MG,3136702,JUIZ DE FORA
87081000,8708,160,0817800,01,SP,3456701,VINHEDO
85177900,8517,160,0817600,04,MG,3106200,BELO HORIZONTE
85176294,8517,160,0817600,04,SP,3409205,CAJAMAR
85412199,8541,160,0817800,01,MG,3110608,CAMBUI
87089200,8708,160,0817600,04,MG,3152501,POUSO ALEGRE
29224210,2922,160,0817600,04,SP,3452502,SUZANO
29224990,2922,160,0817700,04,RJ,3301702,DUQUE DE CAXIAS
85416010,8541,160,0817700,04,RS,4307005,ERECHIM
29333935,2933,160,0817700,04,SP,3452205,SOROCABA
29153999,2915,160,0817800,01,SP,3454508,TIETE
85177029,8517,160,0817700,04,RS,4314902,PORTO ALEGRE
29339999,2933,160,0817600,04,SP,3420509,INDAIATUBA
87082911,8708,160,0817800,01,SP,3449805,SAO JOSE DO RIO PRETO
29419032,2941,160,0817800,01,SP,3431803,MONTE MOR
85176239,8517,160,0817800,01,RS,4313409,NOVO HAMBURGO
29411020,2941,160,0817800,01,SP,3409502,CAMPINAS
87081000,8708,160,0817800,01,SP,3455000,TUPA
85411021,8541,160,1017700,01,RS,4304606,CANOAS
29153921,2915,160,0817800,01,MG,3170206,UBERLANDIA
85171231,8517,160,1017801,04,RS,4322400,URUGUAIANA
85412120,8541,160,0927501,04,SP,3450308,SAO PAULO
85415900,8541,160,1017801,04,RS,4317509,SANTO ANGELO
84439199,8443,160,0812000,04,SP,3454102,TAUBATE
87083090,8708,160,0927800,01,RS,4313409,NOVO HAMBURGO
87085019,8708,160,0817800,01,SP,3434401,OSASCO
85177900,8517,160,0817800,01,SP,3418800,GUARULHOS
87089990,8708,160,0817800,01,SP,3456206,VALINHOS
87083019,8708,160,0817600,04,SP,3429401,MAUA
87089490,8708,160,0817600,04,RS,4314902,PORTO ALEGRE
85411031,8541,160,0817700,04,SP,3447809,SANTO ANDRE
29337990,2933,160,0817700,04,SP,3450308,SAO PAULO
29336999,2933,160,0817700,04,SP,3427306,LOUVEIRA
85412920,8541,160,0817700,04,SP,3420400,ILHABELA
85411091,8541,160,0817800,01,MG,3118601,CONTAGEM
84433233,8443,160,0817800,01,SP,3450308,SAO PAULO
85414032,8541,160,0927800,01,RS,4320107,SARANDI
87089200,8708,160,0817600,04,SP,3425904,JUNDIAI
85176239,8517,160,0817700,04,SP,3456503,VARZEA PAULISTA
29333999,2933,160,0817800,01,SP,3424105,ITUVERAVA
87081000,8708,160,0817800,01,MG,3167202,SETE LAGOAS
29221200,2922,160,0817800,01,SP,3443907,RIO CLARO
85176296,8517,160,0817800,01,MG,3152501,POUSO ALEGRE
90189099,9018,160,0817800,01,SP,3413009,COTIA
90189094,9018,160,0817700,04,SP,3448906,SAO CARLOS
90189095,9018,160,1017801,04,RS,4314902,PORTO ALEGRE
87084090,8708,160,0817800,01,SP,3425904,JUNDIAI
90183190,9018,160,0817600,04,SP,3438709,PIRACICABA
87081000,8708,160,0817800,01,RJ,3304110,PORTO REAL
85416090,8541,160,0817800,01,RS,4303103,CACHOEIRINHA
85414300,8541,160,0917800,01,SP,3450308,SAO PAULO
29153939,2915,160,0817800,01,SP,3450308,SAO PAULO
85412920,8541,160,0817700,04,RS,4306767,ELDORADO DO SUL
29335941,2933,160,0817800,01,SP,3424709,JAGUARIUNA
90183922,9018,160,0817700,04,SP,3434401,OSASCO
85412110,8541,160,0817700,04,SP,3424709,JAGUARIUNA
84439932,8443,160,1017701,07,SP,3409205,CAJAMAR
85414029,8541,160,1017801,04,RS,4304606,CANOAS
85411019,8541,160,0717700,04,RJ,3302403,MACAE
29224190,2922,160,0927800,01,SP,3448807,SAO CAETANO DO SUL
90183219,9018,160,0817600,04,SP,3456453,VARGEM GRANDE PAULISTA
90184999,9018,160,0817600,04,MG,3133600,ITAPEVA
84439929,8443,160,0817700,04,SP,3439806,POA
85412910,8541,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO
84433910,8443,160,0817700,04,SP,3424006,ITUPEVA
87089990,8708,160,0817800,01,SP,3443303,RIBEIRAO PIRES
85176259,8517,160,0817700,04,SP,3449805,SAO JOSE DO RIO PRETO
85411099,8541,160,1017700,01,RS,4314407,PELOTAS
85412120,8541,160,0917900,04,SP,3450308,SAO PAULO
87085012,8708,160,0817800,01,SP,3409502,CAMPINAS
84439949,8443,160,0617700,04,MG,3159605,SANTA RITA DO SAPUCAI
90183999,9018,160,0817600,04,MG,3128709,GUAXUPE
85414220,8541,160,0817800,01,RS,4304606,CANOAS
85176252,8517,160,0817700,04,SP,3419071,HORTOLANDIA
87082999,8708,160,1017700,01,RS,4313409,NOVO HAMBURGO
84433299,8443,160,0817700,04,SP,3449904,SAO JOSE DOS CAMPOS
90181990,9018,160,0817800,01,SP,3409502,CAMPINAS
29333983,2933,160,0817600,04,MG,3154606,RIBEIRAO DAS NEVES
87089100,8708,160,0717600,01,MG,3138302,LEANDRO FERREIRA
87089300,8708,160,0817700,04,SP,3436505,PAULINIA
84431910,8443,160,0927800,01,RS,4310801,IVOTI
87089200,8708,160,0817800,01,SP,3427306,LOUVEIRA
29153991,2915,160,0817800,01,SP,3403307,ARARAS
90189095,9018,160,0817600,04,RS,4314902,PORTO ALEGRE
84439199,8443,160,0717700,04,RJ,3302254,ITATIAIA
85416090,8541,160,0817600,04,SP,3425904,JUNDIAI
87084090,8708,160,0817600,04,SP,3425904,JUNDIAI
90189099,9018,160,0817800,01,RJ,3301009,CAMPOS DOS GOYTACAZES
87081000,8708,160,0817800,01,MG,3106705,BETIM
85416010,8541,160,0617700,04,MG,3106200,BELO HORIZONTE
87082993,8708,160,0817800,01,SP,3448708,SAO BERNARDO DO CAMPO
85176215,8517,160,0617700,04,MG,3159605,SANTA RITA DO SAPUCAI
84439960,8443,160,0817700,04,RJ,3304557,RIO DE JANEIRO
85414290,8541,160,1017801,04,RS,4304606,CANOAS
85176255,8517,160,0927700,01,RS,4306767,ELDORADO DO SUL
85414111,8541,160,0817800,01,MG,3136702,JUIZ DE FORA
87089411,8708,160,0817800,01,SP,3418800,GUARULHOS
87084090,8708,160,0817600,04,SP,3449904,SAO JOSE DOS CAMPOS
85415100,8541,160,0817800,01,SP,3450308,SAO PAULO
29225039,2922,160,0817800,01,SP,3402903,ARACOIABA DA SERRA
85411022,8541,160,0817700,04,SP,3422505,ITAPEVI
85177190,8517,160,0817600,04,SP,3445803,SANTA BARBARA D'OESTE
84439950,8443,160,0817700,04,SP,3452205,SOROCABA
87089300,8708,160,0817800,01,SP,3401608,AMERICANA
87089990,8708,160,0927800,01,SP,3429401,MAUA
29339090,2933,160,0817800,01,SP,3440606,PORTO FELIZ
85415100,8541,160,0817800,01,MG,3125101,EXTREMA
87089200,8708,160,0817800,01,SP,3409205,CAJAMAR
85414112,8541,160,0817800,01,SP,3450308,SAO PAULO
29215990,2921,160,0817800,01,SP,3440606,PORTO FELIZ
29339953,2933,160,0817800,01,SP,3413108,CRAVINHOS
29413090,2941,160,0817800,01,SP,3450308,SAO PAULO
85176259,8517,160,0817700,04,SP,3452205,SOROCABA
29333999,2933,160,0717600,01,RJ,3305554,SEROPEDICA
87082994,8708,160,0817800,01,SP,3424402,JACAREI
29413090,2941,160,0817700,04,SP,3409502,CAMPINAS
85412199,8541,160,0717700,04,RJ,3303500,NOVA IGUACU
29151210,2915,160,0917800,01,RS,4312401,MONTENEGRO
85176259,8517,160,0817600,04,SP,3418701,GUARUJA
90181980,9018,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO
85414300,8541,160,1017801,04,RS,4316907,SANTA MARIA
84439949,8443,160,0817800,01,SP,3413009,COTIA
29156019,2915,160,0817600,04,RJ,3304557,RIO DE JANEIRO
87089522,8708,160,0817700,04,SP,3425904,JUNDIAI
85171890,8517,160,0817600,04,SP,3452205,SOROCABA
87089100,8708,160,0927502,01,RS,4319000,SAO MARCOS
90183929,9018,160,1017700,01,RS,4314902,PORTO ALEGRE
29333929,2933,160,0817700,04,SP,3413009,COTIA
90183929,9018,160,0817600,04,MG,3106200,BELO HORIZONTE
85411022,8541,160,0817700,04,MG,3106705,BETIM
87082999,8708,160,0817600,04,SP,3419071,HORTOLANDIA
87089300,8708,160,0817600,04,SP,3420509,INDAIATUBA
85414032,8541,160,0817800,01,MG,3170206,UBERLANDIA
87082999,8708,160,0817800,01,MG,3106705,BETIM
84439929,8443,160,0817600,04,SP,3450308,SAO PAULO
85414122,8541,160,0817800,01,SP,3452809,TABOAO DA SERRA
85176265,8517,160,0817800,01,SP,3405708,BARUERI
85176259,8517,160,0927800,09,SP,3405708,BARUERI
85414121,8541,160,0817700,04,SP,3430607,MOGI DAS CRUZES
85176249,8517,160,1017700,01,RS,4316105,RONDA ALTA
87084090,8708,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO
29332991,2933,160,0817700,04,SP,3456206,VALINHOS
29335941,2933,160,0817800,01,SP,3413702,DESCALVADO
85414121,8541,160,0617700,04,MG,3106705,BETIM
29151100,2915,160,0817800,01,SP,3436505,PAULINIA
29211929,2921,160,0817700,04,SP,3456206,VALINHOS
29333319,2933,160,0817600,04,SP,3415103,EMBU-GUACU
29419099,2941,160,0817600,04,SP,3452809,TABOAO DA SERRA
29333110,2933,160,0817600,04,SP,3418800,GUARULHOS
85176299,8517,160,0817700,04,MG,3143302,MONTES CLAROS
